,EX_12dgr180_m,EX_26dap_M_m,EX_acgam_m,EX_acmana_m,EX_acnam_m,EX_adn_m,EX_ala_D_m,EX_ala_L_m,EX_amp_m,EX_amylopect900_m,EX_amylose300_m,EX_arabinan101_m,EX_arabinogal_m,EX_arg_L_m,EX_asn_L_m,EX_asp_L_m,EX_ca2_m,EX_cellul_m,EX_cgly_m,EX_cl_m,EX_co2_m,EX_cobalt2_m,EX_cu2_m,EX_cytd_m,EX_dad_2_m,EX_dcyt_m,EX_dextran40_m,EX_dgsn_m,EX_fe2_m,EX_fe3_m,EX_fol_m,EX_galmannan_m,EX_gam_m,EX_glcmannan_m,EX_gln_L_m,EX_glu_L_m,EX_glyc3p_m,EX_gsn_m,EX_gthox_m,EX_h2o_m,EX_h2s_m,EX_h_m,EX_his_L_m,EX_homogal_m,EX_ile_L_m,EX_indole_m,EX_k_m,EX_leu_L_m,EX_levan1000_m,EX_lichn_m,EX_lys_L_m,EX_met_L_m,EX_metsox_S_L_m,EX_mg2_m,EX_mn2_m,EX_mqn7_m,EX_nac_m,EX_nmn_m,EX_o2_m,EX_ocdcea_m,EX_orn_m,EX_pect_m,EX_phe_L_m,EX_pheme_m,EX_pi_m,EX_pnto_R_m,EX_pro_L_m,EX_ptrc_m,EX_pullulan1200_m,EX_pydam_m,EX_pydx_m,EX_pydxn_m,EX_rhamnogalurI_m,EX_sheme_m,EX_so4_m,EX_spmd_m,EX_starch1200_m,EX_thm_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_ura_m,EX_val_L_m,EX_xan_m,EX_xylan_m,EX_xyluglc_m,EX_zn2_m,EX_bglc_m,EX_gcald_m,EX_tsul_m,EX_cys_L_m,EX_so3_m,EX_2dmmq8_m,EX_fum_m,EX_q8_m,EX_12ppd_S_m,EX_13ppd_m,EX_2hyoxplac_m,EX_2mbut_m,EX_2obut_m,EX_3mop_m,EX_4abz_m,EX_4hbz_m,EX_4hoxpacd_m,EX_4hphac_m,EX_ac_m,EX_acac_m,EX_acald_m,EX_actn_R_m,EX_ade_m,EX_akg_m,EX_arab_D_m,EX_bhb_m,EX_btoh_m,EX_but_m,EX_chor_m,EX_cit_m,EX_csn_m,EX_ddca_m,EX_dhpppn_m,EX_diact_m,EX_etoh_m,EX_for_m,EX_fru_m,EX_gly_m,EX_glyc_m,EX_glyclt_m,EX_gua_m,EX_h2_m,EX_hdca_m,EX_hxan_m,EX_ins_m,EX_isobut_m,EX_isocapr_m,EX_isoval_m,EX_ispre_m,EX_lac_D_m,EX_lac_L_m,EX_mal_L_m,EX_meoh_m,EX_mnl_m,EX_mqn8_m,EX_ncam_m,EX_no2_m,EX_oaa_m,EX_ocdca_m,EX_oxa_m,EX_pac_m,EX_phppa_m,EX_phpyr_m,EX_ppa_m,EX_pppn_m,EX_pyr_m,EX_rbflvrd_m,EX_rib_D_m,EX_ribflv_m,EX_ser_L_m,EX_succ_m,EX_thymd_m,EX_ttdca_m,EX_uri_m,EX_xtsn_m,EX_2omfuc_m,EX_2omxyl_m,EX_3ddlhept_m,EX_acerA_m,EX_apio_D_m,EX_arabinoxyl_m,EX_inulin_m,EX_kdo_m,EX_lmn30_m,EX_rhamnogalurII_m,EX_strch1_m,EX_ch4_m,EX_fald_m,EX_malt_m,EX_glc_D_m,EX_kestopt_m,EX_lanost_m,EX_nh4_m,EX_inost_m,EX_urea_m,EX_arab_L_m,EX_ch4s_m,EX_alltn_m,EX_btd_RR_m,EX_glcn_m,EX_2ddglcn_m,EX_idon_L_m,EX_4abut_m,EX_xyl_D_m,EX_glutar_m,EX_malttr_m,EX_adocbl_m,EX_raffin_m,EX_cellb_m,EX_lcts_m,EX_melib_m,EX_sucr_m,EX_tre_m
ERR321150,0.00045022870612826133,1.00000000017608,1.0000000052821978,0.999999997288666,0.9999999999131903,1.0000000007817804,,,1.000000001622761,1.5666911892445122e-05,4.6991738203055214e-05,,2.1902631822335405e-05,0.1499999845606269,0.22499999963644726,,0.024833213433998382,2.8209602180014465e-05,1.0000000004271696,0.024833270059904152,-4.9338217638693695,0.024833198622035306,0.024833216193440276,0.9999999924697187,0.9999999958537297,1.0000000252625882,,0.9999999993888082,0.04182113378122834,0.007845287746235713,0.03372353742397836,1.380325426982729e-05,1.0000000003253187,3.28786448482569e-05,0.17999998740174872,0.17999998891289165,0.9999999981457492,1.0000000196514436,0.005559260838824162,-135.43530885793055,,-115.72144729809409,0.14999999300811886,,0.15000000082580098,0.07313929896120304,0.02483322014795088,0.15000000081539858,1.4162606179064693e-05,8.297187381615294e-05,0.15000000006537945,0.18000000195780658,1.0000000018607833,0.024833198204987993,0.024833215819117155,0.000171970704380855,-0.9503395479349876,1.0000000020838629,-0.7335005946173017,,0.9999999914533302,3.3382046952615264e-05,0.5656655007384154,0.011241168063002438,0.7988932053204054,0.0005199076168070247,0.18000000425212662,0.11565609681573137,1.179435701106218e-05,0.017074829300068588,0.002318194858670637,0.005440086216480556,1.4456202548109775e-05,0.011241167803838159,0.024833173313917264,0.01124116988725109,1.1754883765563824e-05,0.01124124883902141,0.048968941922730665,0.08182000627868662,0.4010153194995644,-1.3268769761897625,0.18000000013724077,-3.9620882335677434,3.209213108483618e-05,1.3062729424345198e-05,0.024833241322272905,-3.0561691631636143e-06,,-0.7230780634477635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321144,0.00012175599070862245,1.000000000002063,0.999999988213774,0.9999999889590131,1.000000005823839,0.9999999756706262,,,0.9999999993942412,1.555935037122734e-05,4.705934757149651e-05,0.00016627348018347435,2.221283878670114e-05,0.15000000345379427,0.22500000000821238,,0.024510343473245075,2.8215913078872406e-05,0.9999999999999696,0.024510319488710033,-4.1474364767344705,0.02451031058377109,0.024510336590357625,1.000000000926965,0.9999999574900491,1.000000057832178,0.0001763206044336024,0.9999999994883769,0.03878410586122033,0.010237481048170986,0.03151459775219098,1.4187646892789701e-05,1.000000003728811,3.293232610027408e-05,0.17999997471924406,0.17999999963011765,0.9999999735124874,1.0000000129275972,0.0048799793969586495,-121.04435139502232,,-60.60619664177831,0.15000000006849348,0.00012823524413485476,0.15000000499594643,0.0930519260865283,0.024510187190439417,0.15000000705157832,1.3811696772052177e-05,8.297793232292882e-05,0.15000000000342606,0.17999999473457706,0.9999999962995185,0.024510326091346634,0.024510342572055463,0.00011512133074474492,-0.9510136673287092,1.0000000141316383,-1.3293756917063329,,1.0000000411569459,3.3400811239226496e-05,0.5745924505949193,0.010505096940486564,0.7978539479613744,0.0002864382994219224,0.18000000369689365,0.26941295748937355,1.2120365729485358e-05,0.014529526084488214,0.00382774316945733,0.006153064240598065,1.4444536885421416e-05,0.010505095707385477,0.02451031785125523,0.010505106749012621,1.1754488384311389e-05,0.010504252882578802,0.1519849355364101,0.08181999180519962,0.41292457803820043,-1.3116034341130973,0.18000000610757447,-3.909933557203354,3.230087222436368e-05,1.2788034039948105e-05,0.02451042288249652,,,-0.7125689866263666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321252,0.0002302859859765738,1.0000000001067102,0.9999999972546305,0.9999999872216805,1.0000000012796215,1.0000000332759904,0.16199648096129238,0.16151864176486536,0.9999999979645309,1.3391529116800834e-05,,,,0.1499996881829064,0.2250000153096029,0.08878924310020338,0.02513253536704931,,1.0000000145613293,0.02513267916865784,-4.5379013814477505,0.025132614545741085,0.025132560526777058,1.0000000000164915,1.00000003244541,0.999999999119478,,1.0000000026812217,0.033485920493992065,0.016780150557057984,0.030052797278207585,8.649703164115736e-06,0.99999999094175,,0.1799998796276106,0.17999997083858013,0.9999998949464163,1.0000000080014733,0.004227806718625422,-117.53398227055709,-1.1665705824903123,-75.59519104348385,0.1500000019161332,,0.14999999134805972,0.0936901456730199,0.025132584440880304,0.14999999119380156,1.7147497695056852e-05,,0.15000001081994857,0.18000000549281187,0.9999999931250266,0.02513251995025711,0.02513255041600046,0.00035257864810214415,-0.9497537428315695,1.0000000019541144,-2.223648481377935,,0.9999997704039548,,0.5728012850115817,0.010017736294681365,0.798935206583081,0.006038730940447225,0.17999999149710988,0.11545215145062222,1.93490196124751e-05,0.013337642145707805,0.0039674587754941985,0.007827503053343928,9.82877853764079e-06,0.010017740239429564,0.025132515293128214,0.01001773896275415,1.2850292441465321e-05,0.010016675663101375,0.22499999367525209,0.08181996979197576,0.40942152098386897,-1.3549691477990033,0.1799999975789844,-3.907996895742843,,3.9207690657238275e-06,0.02513261642506252,,,-0.12992327152979397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321247,0.01536270758021797,1.000000023418749,0.9991361912883719,0.9991334263097179,0.9995675669719792,0.9378548886580873,0.0009760106751604685,0.0009274603451146977,0.9999999866151632,,,,,0.14999998806651108,0.2249999983869412,0.0009135505292328538,0.025548540100053654,,1.0000000177360329,0.025548556730691546,-2.5280162713807495,0.025548560984861676,0.025548539597653325,0.005970527474824744,0.9959188988484851,0.9103903433521221,,0.8713819578488132,0.0242817717698326,0.026832572693587346,0.03433030087497868,,0.9959920068572533,,0.18000001720795225,0.0022067531281066977,0.9844084449980862,0.005162631461635979,0.0026897969120959096,-124.9204726786138,-0.0023346723510946645,-43.877292421737245,0.15000001457905576,,0.1488950577774656,0.023646703469891478,0.02554855328308504,0.14885511300809678,,,0.15000001312623118,0.17782615643887148,0.9957869248980614,0.02554846352411987,0.0255485446569335,0.005868066084732099,-0.94931245322276,0.9999999987098812,-0.45656179138274344,,1.0000000147808763,,0.9941632799300778,0.011443394369846633,0.8152455469053302,0.014123367760489412,0.09453868158432197,1.0000000065475798,,0.011272525032694403,0.003806422621173633,0.008654598679843745,,0.011443393480426623,0.0255485853922792,0.011452027977024184,,0.011452019720387044,0.0015219329679956857,0.08181999202478003,0.9899442166227047,-0.2668542771607157,0.17555676675714454,-2.7811702536385576,,,0.025548565586836963,,-0.0010861760730545011,-0.12239001210556347,0.001157812853870802,-1.1874395348255675,,-0.0007385657828908058,,-0.0005132890581937902,-0.0016112666477376926,-0.0017194650970080336,-0.0006605010661713462,-0.0005578695649140464,-0.00033236610755863735,1.3360009280490121e-05,-0.0017480162767080176,-0.003187230966733865,-0.0004559764143273505,-0.001682795996027218,-0.0005735347040276007,-0.0008962842627630524,-0.0004476727301145275,0.0004654789324342735,-0.0005522865200344451,-0.00044047304633861766,-0.0005017333920741829,-0.00037241293590726393,-0.0004908296285015545,-0.0002743136444468932,-0.0004928083194035118,0.00041781647637569784,-0.00013253060473423063,-0.0008408535808680987,-0.0024476505628060127,-0.0007477788091491782,-0.004849015459501718,-0.00036677793056343907,0.0005675058601251093,-0.0006304646407931253,-0.0014392549467854981,0.0004113110733871209,-0.004809064861073744,-9.874754122517188e-05,-0.004400207988680092,-0.00039844534283911136,-0.004904393909746905,-0.0022132360286734537,-0.001541548402681981,-0.0024307195946540613,-0.0007426579424308433,-0.0007426682204000803,-0.0007374392020586922,-0.0015349001646957517,-0.00033894645220595765,-0.00011485869936751532,0.000414173002740204,0.0004260666825457218,-0.0008344021817539197,-8.710682673354085e-05,-0.05521807451926748,-0.0009197360152282952,-0.0006710271549034338,-0.00038580996860697325,-0.00254331802772996,-0.00043776482118822093,-0.0008907076205502129,-0.00044879536484163096,-0.0004398981376008591,-0.0006679132681353499,0.0007768259821451781,-0.0006486871478757327,-0.000755032790166186,-0.00011415025139779261,-0.000437325872427059,-0.00043851300401050175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321148,0.0008095597784400743,1.0000000004519238,0.9996017269698235,0.9996018686534845,0.9997551735733227,0.9989736173375918,0.0017293286412329572,0.0017341292003150808,1.000000027757852,,,,,0.14999997018557468,0.22500001020658048,0.001600928110567004,0.024339616914572985,,0.999999985950364,0.024339526230316325,-2.506007558271035,0.024339598262261473,0.024339611817206487,0.998451658879887,0.9992210170437738,0.9989483345715728,,0.9989402363898531,0.026885413312476392,0.021796754182395964,0.030336072330022723,9.992807085245405e-06,0.9992163159568548,,0.18000001641699198,0.17687989761262027,0.9995568374427443,0.9984386850779241,0.004596121422779818,-107.74018091977726,-0.0017241738571246168,-16.177154168353155,0.15000000722049703,,0.14954046347392877,0.06120185061822582,0.024339460833537434,0.1495356755195141,,,0.15000000747632988,0.17935811038552832,0.9991943239779724,0.024339669352418592,0.02433962637534111,0.00039247175815646976,-0.9517594746501612,1.0000000000580727,-2.57760857388958,0.001702935949966198,0.9999999927671454,,0.9054960354332972,0.010112006655523878,0.8003024866258401,0.0030632686058875516,0.17894711975459723,0.4626703467647974,,0.012749132255587197,0.0037502507753386124,0.006848871297420684,,0.010112006702813927,0.02433958012292297,0.010113458396826024,,0.010112869594841286,0.07569644730139465,0.08181998880264392,0.4518326500368618,-1.284045510316264,0.17919822218849848,-3.870595187149925,,1.3146212784583335e-05,0.0243393921662592,,-0.0007812415741269008,-0.4936835728025702,0.0030038959102064665,-0.41897710918417813,,-0.0005486782531839591,,-0.00037394826328282504,-0.0011797040487432939,-0.0019372437960743344,-0.0004775013010219594,-0.00042353197283332187,-0.00025438826393940747,4.195097483958083e-06,-0.0017133478017968002,-0.0023870308622638515,-0.0005263915574175233,-0.0010871253141327378,-0.000629695624411758,-0.0006953962943185843,-0.0003185760780233596,0.0005117492312002395,-0.00040175845488342465,-0.0003168277106409535,-0.0003614492222332455,-0.0002764878536681975,-0.0005822485132086497,-0.0001924391394243551,-0.00036611524686289403,0.0004178260755139563,-9.824572360367887e-05,-0.000596968011484949,-0.001757169785253731,-0.0005729446156137463,-0.003688982665415846,-0.00027675671405293827,0.0006472402902552507,-0.00046350755336319895,-0.001034654272286134,0.0004064125926485265,-0.0034289508371136233,-7.543750697324204e-05,-0.0030407895370395317,-0.0002886098115914652,-0.004237253926624368,-0.001914635506074859,-0.0012605795221297285,-0.0018008847318326767,-0.0005544243601209309,-0.0005546190656847971,-0.0005450329908359905,-0.001364689590774663,-0.00025210783892275055,-7.112508069506109e-05,0.0004083875242972389,0.00029845362790917546,-0.0006214044735337762,-6.522084753945473e-05,-0.039007631730840465,-0.0006467544519193902,-0.0006769549154376345,-0.0004370276114057704,-0.002276337937727746,-0.0004989496211061747,-0.0006672495430699033,-0.00019801605500308073,-0.00032664545293547263,-0.00029733517682734565,0.0010868861221678843,-0.000558770037691756,-0.0004348930507194739,-9.595666166397794e-05,-0.00031904731827914423,-0.0003181802650358548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321188,0.001340562324769959,1.0000000000120015,1.0000000002550833,0.9999999943546714,1.0000000096100539,0.9999999971961823,,,0.9999999184230652,1.536119019086975e-05,4.7113675966992803e-05,0.00016625576956577314,2.1697046609457795e-05,0.14999997713309976,0.2249999828625443,,0.024286486902730223,2.8217777886751067e-05,0.9999999804690725,0.0242859507783327,-3.1432993966836786,0.024286470657272585,0.02428646927063487,0.7823690476715217,0.9999999869860475,0.999999827155702,0.00017633627915039548,0.9999999905624368,0.0329483426576455,0.015623068270069863,0.04473456112141089,1.37838948288599e-05,0.9999999926844914,3.278940346011443e-05,0.18000014585729526,,0.9999999634865787,0.662892256231142,0.006938791702466063,-164.45036514707945,,-58.158723500678,0.1499999760079455,0.00012823861654521964,0.1499999959263556,0.07839866888290672,0.024286223613452857,0.1499999934690633,1.4166098348057338e-05,8.297450571579511e-05,0.15000000000985542,0.17999996365380036,0.9999999837150823,0.02428644147124685,0.02428649197115385,0.0005355972983915011,-0.9511255905232152,1.000000000148463,-3.001904995549092,0.0002732243058816374,1.0000001539691195,3.329718814108881e-05,0.5658732059141459,0.01491117517345427,0.8001618083416249,0.001220842960383111,0.1799999850619366,0.0385389863643979,1.3030596139505485e-05,0.009712798316744152,0.0046608891415231635,0.009906865053933601,1.467436842416109e-05,0.01491117096146175,0.024286568712714188,0.014911161818463112,1.1752852856895334e-05,0.014911010783460096,,0.0818199621722909,0.39740677338046326,-1.2116458614955248,0.1799999920328808,-3.750058156542332,3.270723168014692e-05,1.368199960698454e-05,0.024286375050730082,1.2661171078145945e-06,,-0.7355464994933316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321239,0.00021372840536652043,1.0000000001742704,0.9999999975829859,0.999999996341401,0.9999999985062517,0.9999999827313198,,,1.000000005755992,,,,,0.15000000073191813,0.22500000014785773,,0.02456730754245163,,1.000000000183453,0.024567328123415985,-2.9555418145264487,0.02456736001322653,0.02456731002037731,0.9999999872910816,0.9999999883525449,0.9999999467011629,,0.9999999934486244,0.03876757491755886,0.010367198554710024,0.030213338665179182,,0.9999999921812739,,0.1800000148128474,0.1799999877122172,1.0000000057697287,0.9999999821943507,0.004583814610945619,-116.74533867334956,,-88.52402482120058,0.14999999463828892,,0.14999999329050606,0.09403448709252046,0.02456728787235222,0.14999999391978394,,,0.14999999528335026,0.17999999198795558,0.9999999936632897,0.024567307890617306,0.024567308794550984,0.00011447149458347966,-0.9508598462328014,1.0000000012904053,-2.3114357892088515,,1.000000006300693,,0.5743982253811822,0.010071018263801173,0.7998352498915497,0.00031407783967175103,0.17999999033359732,0.36802246562589586,,0.015573437501578205,0.0034420249948692106,0.005551609547504902,,0.010071014755997823,0.024567306074534292,0.010071063504597027,,0.01007076051821582,0.08435926147911914,0.08181999372253153,0.41365611318787554,-1.2979999524283692,0.1799999889157001,-3.8956526813935386,,,0.02456731978161276,,,-0.7112096540923372,,,9.17968569106577e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321182,0.003094816877011867,1.0000000000243046,0.999999991063638,1.000000001909109,0.999999997120669,0.9999999950476525,,,1.0000000389129742,1.5719447561112753e-05,4.702712780820359e-05,,2.1662321247792023e-05,0.1500000110281645,0.2249999986557644,,0.024166482070741076,2.8211694123666942e-05,0.9999999964082176,0.02416649679707877,-2.9348438318321524,0.02416645997027169,0.024166485676615012,0.008074707684900729,1.0000000371653113,1.0000000804212685,,0.9999999908833977,0.037854663138697515,0.010490411535238,0.033203734797465786,1.3770173359779811e-05,0.9999999954980754,3.287075400020992e-05,0.17999997464718817,,0.9999999838744442,0.0077279878461185185,0.0049369802099255,-119.15478375522737,,-40.64621327361494,0.1499999983833651,,0.14999999433272354,0.09584130030804525,0.024166585252119406,0.14999999927372976,1.409277921838208e-05,8.297432603706362e-05,0.14999999347179524,0.1799999936479522,0.9999999981877244,0.024166450856820856,0.024166482297306946,0.0012602379497975835,-0.9516957607047791,1.000000000342429,-0.2802182942669743,,0.9999999979498293,3.3386184203864776e-05,0.9999999944585661,0.0110679955556061,0.7991423330796217,0.003639537228241782,0.1799999879462918,1.0000000025573896,1.1786104112716853e-05,0.013740905601258074,0.003904905525507563,0.006520469880100998,1.4508776745875292e-05,0.01106799811072862,0.024166442193229273,0.011073993454977773,1.1755150198716246e-05,0.01107368650301703,,0.08181999645581213,0.9999999932319993,-0.32354558913338094,0.17999999774747608,-2.924830094616193,3.2061338996918885e-05,1.32680943359548e-05,0.02416648606362796,1.0000196898047145e-06,,-0.020534095726960508,,-1.3798602244196423,1.954144333662684e-06,,,,,,,,,1.7984224259369097e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321229,0.00027022074043212295,1.0000000000085087,0.9999999966996518,0.9999999762388672,1.000000014913621,1.0000000526344375,,,0.9999999455471066,1.5547739678238732e-05,4.7113893375494283e-05,,2.3096482424213062e-05,0.149999902397952,0.22500000002856876,,0.02445375345195049,2.8215341122474262e-05,1.0000000000390028,0.024453893873181923,-4.308891362319616,0.024453592148896204,0.024453743687418823,0.88502419802826,1.0000000384813839,1.0000000309466521,,0.9999999746775784,0.036375053424120486,0.012532809456786347,0.03800941507682717,1.4672557940011725e-05,0.9999999926364134,3.277029329820147e-05,0.18000002392530395,,1.000000007723865,0.9060327628632219,0.0060020865836842964,-142.79747679893816,,-63.694590249218,0.14999996192057033,,0.1500000028477431,0.09248584462760795,0.024454116551146775,0.14999999975155265,1.4148559918444045e-05,,0.15000000008147024,0.18000002502326581,0.9999999952173867,0.02445379216313948,0.024453737998193028,0.0002640743627694631,-0.9511402495644019,0.999999989495606,-1.353809198921013,,0.9999998907167553,3.3250776105465087e-05,0.5696166034114767,0.01266948949449518,0.800736928662634,0.0007894659904591592,0.18000000345876455,0.18749565604866583,1.094850805032066e-05,0.011886129454111065,0.004439780926527203,0.008128207335912867,1.3951746295747398e-05,0.012669484623780829,0.0244537783398402,0.012669499034310304,1.1754739819611124e-05,0.012668171259763283,,0.08181994227853914,0.40411812445638995,-1.255444366390607,0.17999998704855505,-3.9057125152222114,3.277709408330105e-05,1.328245163100257e-05,0.024453730665025025,1.5744084687853727e-06,,-0.7246430725002257,,,1.866518106605549e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321251,0.0004436174409312919,1.0000000000013014,0.9996967204348337,0.9996966539861186,0.9997909033357879,0.9994390481309294,0.9965299720538825,0.9965289245081775,1.0000000507852953,,,,,0.14999976174318172,0.22500002902963592,0.22153024742109154,0.025014386142000602,,0.9999999977063017,0.025014525966872096,-6.120387874596544,0.02501413617949404,0.02501438822570778,0.9993242866554984,0.999519187262888,0.9994382394284875,,0.9994389008868898,0.032466321475900825,0.017648396651875845,0.005298890907080408,,0.9995223481973148,,0.18000006934496668,0.17914208614208363,0.9995579706317348,0.9993266290051481,0.00013759466734563944,-28.81981384134424,-1.4182410903001716,-0.44996887558023746,0.14999994050176838,,0.14966228128354656,0.07523179557134993,0.025015041125305303,0.14966268256595208,,,0.14999999175249343,0.17943714128394772,0.9993254745064172,0.025014888915662184,0.025014375907092642,0.00020396736976075947,-0.9505602952233673,1.0000000000031701,-0.00048470070273449583,,1.0000002010134796,,0.9075543511575936,0.0017718910961465923,0.800126061859452,0.0037259058799547725,0.1794336300508371,0.38168810257579305,,0.022446309268675458,0.0014298195482514747,0.0006315608728201148,,0.0017719006644254997,0.0250143070705012,0.0018148847500391676,,0.001814700642953236,0.223869593860908,0.08181998854599322,0.5681567620256343,-1.0681825779120204,0.1795166090199457,-3.5435009724931597,,,0.025014814280642377,,-0.0008331277755968813,,0.09777474711217832,,5.698649329286226e-06,-0.0005420869515868736,5.605106176839343e-06,,-0.0008325343453606876,-0.0014387846254077703,,-0.00038592200072252693,-0.0002331768809552462,6.964076895555913e-05,-0.07831423155751657,-0.0022932287402714128,,-0.0005715990734816487,-0.00040086051501625475,-0.000585755828393042,-0.00033391470524441174,0.0007937193712677415,-0.0004220175398456927,-0.00033333543557036903,-0.00036947627633852204,-0.000280018228657133,-0.00023391911945626342,-0.00022326244273372984,-0.0003728209836497493,0.0006519980031415209,-9.409193845659754e-05,,-0.0018387500438265744,-0.0005181009393951108,-0.0025985461048506427,-0.00025098597932196246,0.0016544462503878333,-0.00046712843892712303,-0.0011108249620520455,0.0006613659025107655,-0.00318879418152811,-6.864985565378441e-05,-0.0032644280374602816,-0.0003044735294053262,-0.0032995328406391937,-0.0015935767345162497,-0.0007968394155772153,-0.00027150989094743065,-0.0005367237197219377,-0.0005366465378525073,-0.0005456047958361642,-0.0009873739219606718,-0.00023660619380971452,-4.123342701316884e-05,0.000661594623756617,0.00034626289955832986,-0.000667906571124696,-6.1050122795649e-05,-0.037680248196555015,-0.0009405240911188884,,,-5.5186763633086056e-06,,-0.0006716187340883896,-0.00013824847820022735,-0.0003171664602151049,-0.00011995144716309544,0.09182412086505021,-0.00041561462354289947,-0.00024603523718942785,-7.851317028846346e-05,-0.00033412405836772834,-0.00033493235603038223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321204,0.06388242385117521,1.0000000000173035,1.0000000129358506,0.9999999757110581,0.9999999822464667,1.0000001762135218,,,0.9999999205255881,1.554379229520029e-05,4.707501962538177e-05,0.0001662723267206323,2.177466582673368e-05,0.14999934907569556,0.22500000001538056,,0.02188395088463715,2.8212937021076734e-05,0.9999998963869224,0.021884032646454245,-5.084782011923204,0.021884325312236972,0.021883911497076143,0.919779351655436,1.0000000668212738,0.9999995670039669,0.00017652567260933647,0.9999999174949348,0.02663476931721127,0.01713510533344494,0.04592842846953264,1.3972531931885523e-05,0.999999998746459,3.290205492562257e-05,0.18000015732708954,,0.9999999902049995,0.8841338707342556,0.0047485778351902715,-133.11626184857124,-0.050488174817100336,-42.94458089432655,0.14999987447157875,0.0001282350686022783,0.15000001249208184,0.10397748910810516,0.021884468003661194,0.15000006264420326,1.4105165434847538e-05,8.297418531894924e-05,0.15000000000160527,0.17999996606517465,0.9719085362987532,0.02188343430890184,0.02188386417482587,0.0028360740434858396,-0.9563181605530406,1.0000000137420064,-0.9254842151314125,3.54635006130902e-05,0.9999995558052115,3.34706535223437e-05,0.6074569417682362,0.015307251505853804,0.8143880773197331,0.01479971680651752,0.17999999172249842,0.9999999978362174,1.1644785178448315e-05,0.008979648377658156,0.0039067966001344176,0.008997373064847458,1.452701702325845e-05,0.015307234400219458,0.02188371617140768,0.015307243696311744,1.1756545836643947e-05,0.015308452108088021,,0.08181982742390334,0.44357331541631323,-1.2756635763086612,0.18000009964798008,-3.861021312698055,3.2066387000193814e-05,1.3137232071386491e-05,0.02188406672576809,1.928814975700597e-06,,-0.5173296693982921,,-0.2809737307465011,0.008259166216383366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005339654900182772,-0.0005339654900182772,-0.0005339654900182772,-0.0002669827450091386,-0.0008009482350274159,0.0003066433145028486,0.000470182476538053,-0.0005339654900182772,0.0004701941779541695,0.00026698585208410214,0.07046988307576141,,,,,,,,,,,,,,,,,,,,,,,,,,,
